 139.98308608,  0.69876554
 133.45654203,  1.31015787
 139.37067686, -0.66261638
 133.41072377,  1.63209279
 133.46441555,  0.78393935
 139.99133993,  2.46021525
 138.28737197,  0.75479061
 129.32422669,  1.32005649
 138.48951054,  1.95542528
 134.25843234,  0.77070653
 131.07020588,  1.06813106
 136.43063373,  2.12108034
 136.27540255,  2.11730551
 139.68554344, -0.33290817
 140.11428911,  1.279303
 134.32607942,  0.9470972
 140.30335835,  2.84979268
 139.35611189,  1.44927937
 132.54287322,  0.94272707
 134.16990891,  0.94496306
 129.65570386,  2.02429133
 134.2931007, -0.12244281
 138.6201328,  1.61460514
 134.82787756,  2.7612263
 137.93108993,  1.98171612
 140.16628345, -0.48926795
 140.1574815,  2.05990591
 134.24378134,  1.07090439
 140.01586229,  0.48976446
 133.76510825,  0.92546283
 139.14547194,  2.31150806
 137.99317376,  2.06803583
 140.5495457, -0.65192813
 137.63855391, -0.42214705
 139.53076369,  1.85265796
 140.52790865, -0.16937547
 132.32967909,  0.99714422
 139.05175026,  0.18044053
 129.17147837,  1.721472
 139.29030376,  1.44449201
 138.71883191,  1.62902192
 140.03791436,  0.34852441
 133.30665218,  0.75901907
 138.282223,  2.44868091
 136.24778775,  1.63147146
 138.376117,  0.77134678
 136.89662069,  4.36714586
 139.11660305,  2.1109992
 135.72755372,  2.75857744
 129.1919892, -0.25341319
 136.54215937, -0.15025284
 138.3744099,  0.74677587
 139.56542543, -0.95790142
 138.02262438,  2.08797398
 137.26830784, -0.16271264
 132.87540607,  1.96904172
 140.57001555, -0.32699364
 138.1368544, -0.72134475
 131.92297993,  0.78936538
 135.67482807,  3.24834341
 139.67451444, -0.22897589
 137.14530834,  4.36932711
 140.0045782, -0.79472714
 130.49615339,  1.31491824
 139.41810772,  1.78442143
 129.48968094,  2.21586729
 139.69681068,  0.95415442
 135.8439061,  1.08095213
 134.13494306,  0.93867752
 139.82620778,  0.74449955
 139.11257436,  1.11755555
 129.60813694,  1.47836817
 135.97807839,  3.25626252
 139.642609,  1.2807131
 137.09760474,  2.20537404
 140.0253424, -0.00043976
 129.04079647,  0.6350892
 135.04625557,  2.38654599
 134.15458856,  1.62354983
 140.62644033,  0.00706948
 133.03018615,  1.63124427
 137.62379211,  0.26005075
 139.79223794, -0.33292281
 135.93799725,  3.08363044
 134.36563403,  0.92624451
 132.16136001,  1.47012167
 129.24205829,  0.50194286
 129.09593537, -0.16684517
 129.63586569,  0.98699652
 138.55192202,  1.87502766
 138.55133194,  2.04376515
 137.77368175,  1.60635808
 130.10239686,  0.50282558
 139.03474332,  2.13389543
 128.63973173,  0.70514387
 134.12088056,  0.96068666
 134.82918736,  2.45570872
 129.57514778,  0.98168321
 136.66359055,  3.94557525
 136.73996794,  3.72922933
 132.96235303,  1.70079649
 134.88478666,  2.55571126
 129.85215291,  1.80891444
 138.26347522,  0.10467162
 140.69531396, -0.83270924
 140.30999068,  1.09365441
 140.86152499,  0.00339214
 140.81314069, -0.01118014
 137.0922703,  1.62898342
 140.05726457,  0.50012138
 137.40724886,  2.12689176
 132.71533828,  0.98201049
 132.33264365,  0.16560987
 132.9819653,  0.78768008
 138.3600146,  0.78236587
 137.40106714,  4.16729872
 138.7758924, -0.65284645
 133.92151611,  1.14224378
 131.55043738,  1.14452477
 131.33636828,  1.30551963
 135.84415312,  4.11802664
 135.93065209,  3.58217491
 136.78258274,  2.12140304
 140.69248331, -0.49832208
 139.00518782,  0.9201946
 133.34274793,  2.29165214
 138.73829145,  0.77359673
 134.92585129,  1.21303137
 139.08392756,  3.64202753
 135.09082616,  0.4681329
 139.02470307,  3.24219504
 137.91644526,  1.12483931
 136.72265796,  4.36395369
 136.36212362,  2.11524074
 130.50107697,  1.31532973
 138.78674486,  1.4549502
 137.38465036,  0.75544439
 137.3487026,  4.17953447
 136.65068019,  2.50598283
 136.59458485,  3.95906285
 137.43155297,  0.85069426
 138.11526837, -0.7894996
 137.46774014,  0.95029468
 136.59915598,  2.57924371
 136.61667156,  3.97731112
 134.75761933,  0.41595741
